Ntime,Open_us,High_us,Low_us,ClosePrice,AdjClose,Volume_us,Date,Close_cn,Open_cn,High_cn,Low_cn,Volume_cn,Fluctuation
20161018,2132.949951,2135.610107,2124.429932,2126.5,2126.5,2830390000,20161018,3321.33,3272.68,3321.33,3272.68,102860,0.0133
20161019,2138.310059,2144.379883,2135.48999,2139.600098,2139.600098,3170000000,20161019,3316.24,3323.3,3332.52,3309.83,101170,-0.0015
20161020,2140.810059,2148.439941,2138.149902,2144.290039,2144.290039,3362670000,20161020,3318.6,3317.18,3324.9,3312.17,79240,0.0007
20161021,2142.51001,2147.179932,2133.439941,2141.340088,2141.340088,3337170000,20161021,3327.74,3315.72,3341.56,3309.18,109790,0.0028
20161025,2148.5,2154.790039,2146.909912,2151.330078,2151.330078,3357320000,20161025,3367.45,3367.48,3373.91,3356.59,111190,0
20161026,2149.719971,2151.439941,2141.929932,2143.159912,2143.159912,3751340000,20161026,3354.8,3365.2,3367.83,3349.57,98030,-0.0038
20161027,2136.969971,2145.72998,2131.590088,2139.429932,2139.429932,3775200000,20161027,3345.7,3351.46,3352.35,3335.13,77630,-0.0027
20161028,2144.060059,2147.129883,2132.52002,2133.040039,2133.040039,4204830000,20161028,3340.13,3347.14,3370.75,3337.29,93130,-0.0017
20161102,2128.679932,2131.449951,2097.850098,2111.719971,2111.719971,4532160000,20161102,3333.35,3350.71,3356.4,3331.38,91200,-0.0077
20161103,2109.429932,2111.76001,2094,2097.939941,2097.939941,4248580000,20161103,3365.09,3326.9,3379.99,3324.84,126220,0.0095
20161104,2098.800049,2102.560059,2085.22998,2088.659912,2088.659912,3886740000,20161104,3354.17,3362.21,3377.64,3348.43,104070,-0.0032
20161108,2100.590088,2132,2100.590088,2131.52002,2131.52002,3736060000,20161108,3371.12,3367.7,3383.92,3361.13,103150,0.0043
20161109,2129.919922,2146.870117,2123.560059,2139.560059,2139.560059,3916930000,20161109,3353.05,3370.6,3373.1,3322.08,139110,-0.0054
20161110,2131.560059,2170.100098,2125.350098,2163.26001,2163.26001,6264150000,20161110,3390.61,3374.91,3403.02,3374.91,134710,0.0112
20161111,2167.48999,2182.300049,2151.169922,2167.47998,2167.47998,6451640000,20161111,3417.22,3387.95,3422.67,3382.89,198780,0.0078
20161115,2165.639893,2171.360107,2156.080078,2164.199951,2164.199951,5367200000,20161115,3429.87,3428.87,3434.92,3415.99,134570,-0.0001
20161116,2168.290039,2180.840088,2166.379883,2180.389893,2180.389893,4543860000,20161116,3429.59,3432.43,3435.64,3419.24,129810,-0.0001
20161117,2177.530029,2179.219971,2172.199951,2176.939941,2176.939941,3830590000,20161117,3436.53,3423.47,3437.67,3412.88,121560,0.002
20161118,2178.610107,2188.060059,2176.649902,2187.120117,2187.120117,3809160000,20161118,3417.46,3437.49,3443.12,3413.27,115950,-0.0055
20161122,2186.429932,2198.699951,2186.429932,2198.179932,2198.179932,3607010000,20161122,3468.36,3443.22,3469.22,3443.22,168520,0.0079
20161123,2201.560059,2204.800049,2194.51001,2202.939941,2202.939941,3957940000,20161123,3474.73,3473.89,3492.96,3465.76,162390,0.0018
20161124,2198.550049,2204.719971,2194.51001,2204.719971,2204.719971,3418640000,20161124,3488.74,3468.81,3508.16,3467.01,145750,0.004
20161129,2210.209961,2211.139893,2200.360107,2201.719971,2201.719971,3505650000,20161129,3564.04,3525.9,3583.72,3521.38,236920,0.0082
20161130,2200.76001,2210.459961,2198.149902,2204.659912,2204.659912,3706560000,20161130,3538,3557.64,3567.07,3527.02,178560,-0.0073
20161202,2200.169922,2202.600098,2187.439941,2191.080078,2191.080078,5063740000,20161202,3528.95,3559.77,3562.55,3516.79,196360,-0.0101
20161206,2200.649902,2209.419922,2199.969971,2204.709961,2204.709961,3895230000,20161206,3459.15,3466.24,3477.59,3456.81,115530,-0.003
20161207,2207.26001,2212.780029,2202.209961,2212.22998,2212.22998,3855320000,20161207,3475.75,3458.37,3475.75,3445.76,114350,0.0048
20161208,2210.719971,2241.629883,2208.929932,2241.350098,2241.350098,4501820000,20161208,3470.14,3481.81,3484.34,3466.51,117380,-0.0016
20161209,2241.129883,2251.689941,2237.570068,2246.189941,2246.189941,4200580000,20161209,3493.7,3464.87,3507.93,3461.76,150300,0.0068
20161213,2258.830078,2264.030029,2252.370117,2256.959961,2256.959961,4034510000,20161213,3405.04,3394.21,3416.21,3370.6,121110,-0.0012
20161214,2263.320068,2277.530029,2263.320068,2271.719971,2271.719971,3857590000,20161214,3378.95,3399.41,3412.28,3378.27,124010,-0.0077
20161215,2268.350098,2276.199951,2248.439941,2253.280029,2253.280029,4406970000,20161215,3340.43,3363.86,3378.04,3327.14,114960,-0.0114
20161216,2253.77002,2272.120117,2253.77002,2262.030029,2262.030029,4168200000,20161216,3346.03,3335.36,3356.29,3330.49,90780,0.0017
20161220,2259.23999,2267.469971,2258.209961,2262.530029,2262.530029,3248370000,20161220,3309.06,3328.3,3329.1,3289.27,87570,-0.006
20161221,2266.5,2272.560059,2266.139893,2270.76001,2270.76001,3298780000,20161221,3338.54,3313.75,3342.48,3313.75,108260,0.0089
20161222,2270.540039,2271.22998,2265.149902,2265.179932,2265.179932,2852230000,20161222,3335.67,3335.12,3340.36,3322.72,92280,-0.0009
20161223,2262.929932,2263.179932,2256.080078,2260.959961,2260.959961,2876320000,20161223,3307.6,3333.4,3334.89,3300.88,97450,-0.0084
20161228,2266.22998,2273.820068,2266.149902,2268.879883,2268.879883,1987080000,20161228,3301.89,3315.75,3320.55,3293.17,69000,-0.0044
20161229,2270.22998,2271.310059,2249.110107,2249.919922,2249.919922,2392360000,20161229,3297.76,3297.04,3312.11,3288.1,70090,-0.0013
20161230,2249.5,2254.51001,2244.560059,2249.26001,2249.26001,2336370000,20161230,3310.08,3302.6,3313.55,3295.75,71740,0.0037
20170104,2251.570068,2263.879883,2245.129883,2257.830078,2257.830078,3770530000,20170104,3368.31,3340.56,3369.57,3338.15,90050,0.0078
20170105,2261.600098,2272.820068,2261.600098,2270.75,2270.75,3764890000,20170105,3367.79,3368.34,3373.41,3361.46,88340,-0.0002
20170106,2268.179932,2271.5,2260.449951,2269,2269,3761820000,20170106,3347.67,3366.85,3368.87,3346.89,87460,-0.006
20170110,2273.590088,2275.48999,2268.899902,2268.899902,2268.899902,3217610000,20170110,3358.27,3361.64,3370.51,3354.09,83820,-0.0017
20170111,2269.719971,2279.27002,2265.27002,2268.899902,2268.899902,3638790000,20170111,3334.5,3355.8,3366.63,3334.3,91070,-0.0071
20170112,2268.600098,2275.320068,2260.830078,2275.320068,2275.320068,3620410000,20170112,3317.62,3332.69,3343.13,3315.96,81240,-0.0051
20170113,2271.139893,2271.780029,2254.25,2270.439941,2270.439941,3462130000,20170113,3319.91,3317.96,3338.17,3309.37,84180,0.0007
20170118,2269.139893,2272.080078,2262.810059,2267.889893,2267.889893,3584990000,20170118,3339.37,3323.34,3350.96,3320.41,70620,0.0039
20170119,2269.139893,2272.01001,2263.350098,2271.889893,2271.889893,3315250000,20170119,3329.29,3330.95,3346.5,3324.68,66160,-0.003
20170120,2271.899902,2274.330078,2258.409912,2263.689941,2263.689941,3165970000,20170120,3354.89,3326.98,3358.41,3326.37,65300,0.0077
20170124,2267.780029,2271.780029,2257.02002,2265.199951,2265.199951,3152710000,20170124,3364.45,3363.14,3371.32,3355.9,66190,0.0001
20170125,2267.879883,2284.629883,2266.679932,2280.070068,2280.070068,3810960000,20170125,3375.9,3361.66,3376.44,3357.22,58380,0.0034
20170126,2288.879883,2299.550049,2288.879883,2298.370117,2298.370117,3846020000,20170126,3387.96,3378.26,3395.88,3378.26,65320,0.0036
20170203,2276.689941,2283.969971,2271.649902,2280.850098,2280.850098,3807710000,20170203,3364.49,3390.93,3392.48,3362.57,55190,-0.0069
20170207,2294.280029,2296.179932,2288.570068,2292.560059,2292.560059,3109050000,20170207,3365.68,3371.77,3376.71,3354.63,63750,-0.0022
20170208,2295.870117,2299.399902,2290.159912,2293.080078,2293.080078,3448690000,20170208,3383.29,3361.78,3383.69,3347.43,75400,0.0052
20170209,2289.550049,2295.909912,2285.379883,2294.669922,2294.669922,3609740000,20170209,3396.29,3381.9,3406.59,3379.79,97560,0.0038
20170210,2296.699951,2311.080078,2296.610107,2307.870117,2307.870117,3677940000,20170210,3413.49,3398.32,3422.33,3398.03,123770,0.0051
20170214,2321.719971,2331.580078,2321.419922,2328.25,2328.25,3349730000,20170214,3435.8,3438.51,3440.67,3424.4,94810,-0.0001
20170215,2326.120117,2337.580078,2322.169922,2337.580078,2337.580078,3520910000,20170215,3421.71,3435.39,3448.03,3417.08,127640,-0.0041
20170216,2335.580078,2351.300049,2334.810059,2349.25,2349.25,3775590000,20170216,3440.93,3421.83,3440.93,3418.35,108280,0.0056
20170217,2349.639893,2351.310059,2338.870117,2347.219971,2347.219971,3672370000,20170217,3421.44,3443.62,3457.56,3419.61,114600,-0.0057
20170222,2354.909912,2366.709961,2354.909912,2365.379883,2365.379883,3579780000,20170222,3489.76,3483.2,3489.95,3473.52,102820,0.002
20170223,2361.110107,2365.129883,2358.340088,2362.820068,2362.820068,3468670000,20170223,3473.32,3487.57,3492.96,3460.12,99540,-0.0047
20170224,2367.5,2368.26001,2355.090088,2363.810059,2363.810059,4015260000,20170224,3473.85,3468.96,3473.85,3455.25,95540,0.0002
20170228,2365.22998,2371.540039,2361.870117,2369.75,2369.75,3582610000,20170228,3452.81,3445.03,3460.91,3441.36,75220,0.0019
20170302,2380.129883,2400.97998,2380.129883,2395.959961,2395.959961,4345180000,20170302,3435.1,3463.48,3468.47,3434,89900,-0.0067
20170303,2394.75,2394.75,2380.169922,2381.919922,2381.919922,3821320000,20170303,3427.86,3424.66,3428.88,3412.83,81000,-0.0021
20170307,2375.22998,2378.800049,2367.97998,2375.310059,2375.310059,3232700000,20170307,3453.96,3446.16,3454.04,3440.06,80340,0.0022
20170308,2370.73999,2375.120117,2365.51001,2368.389893,2368.389893,3518390000,20170308,3448.73,3452.2,3457.04,3441.26,79590,-0.0015
20170309,2369.810059,2373.090088,2361.01001,2362.97998,2362.97998,3812100000,20170309,3426.94,3442.9,3443.05,3414.68,84570,-0.0063
20170310,2363.48999,2369.080078,2354.540039,2364.870117,2364.870117,3716340000,20170310,3427.89,3423.98,3436.24,3423.94,70020,0.0003
20170314,2371.560059,2374.419922,2368.52002,2373.469971,2373.469971,3133900000,20170314,3456.69,3456.66,3465.39,3448.9,77080,-0.0004
20170315,2368.550049,2368.550049,2358.179932,2365.449951,2365.449951,3172630000,20170315,3463.64,3452.21,3463.92,3445.27,79110,0.002
20170316,2370.340088,2390.01001,2368.939941,2385.26001,2385.26001,3906840000,20170316,3481.51,3472.27,3492.13,3472.27,106330,0.0052
20170317,2387.709961,2388.100098,2377.179932,2381.379883,2381.379883,3365660000,20170317,3445.81,3485.31,3488.5,3441.47,103760,-0.0103
20170321,2378.23999,2379.550049,2369.659912,2373.469971,2373.469971,3054930000,20170321,3466.35,3449.77,3466.7,3445.64,87710,0.0049
20170322,2379.320068,2381.929932,2341.899902,2344.02002,2344.02002,4265590000,20170322,3450.05,3450.75,3464.33,3433.5,104940,-0.0047
20170323,2343,2351.810059,2336.449951,2348.449951,2348.449951,3572730000,20170323,3461.98,3452.41,3470.82,3435.69,94320,0.0035
20170324,2345.969971,2358.919922,2342.129883,2345.959961,2345.959961,3260600000,20170324,3489.6,3464.2,3499.32,3461.11,125650,0.008
20170328,2329.110107,2344.899902,2322.25,2341.590088,2341.590088,3240230000,20170328,3469.81,3480.25,3482.29,3461.47,84200,-0.0024
20170329,2339.790039,2363.780029,2337.629883,2358.570068,2358.570068,3367780000,20170329,3465.19,3472.97,3483.06,3455.55,104850,-0.0013
20170330,2356.540039,2363.360107,2352.939941,2361.129883,2361.129883,3106940000,20170330,3436.76,3461.62,3467.3,3422.37,116380,-0.0082
20170331,2361.310059,2370.419922,2358.580078,2368.060059,2368.060059,3158420000,20170331,3456.05,3434.82,3456.31,3430.82,91580,0.0056
20170405,2354.76001,2360.530029,2350.719971,2360.159912,2360.159912,3206240000,20170405,3503.89,3476.42,3504.54,3475.15,143400,0.0138
20170406,2366.590088,2378.360107,2350.52002,2352.949951,2352.949951,3770520000,20170406,3514.05,3507.99,3517.78,3495.72,136770,0.0029
20170407,2353.790039,2364.159912,2348.899902,2357.48999,2357.48999,3201920000,20170407,3517.46,3514.45,3526.82,3506.39,140290,0.001
20170411,2357.159912,2366.370117,2351.5,2357.159912,2357.159912,2785410000,20170411,3517.33,3503.83,3520.13,3466.14,165950,0.0035
20170412,2353.919922,2355.219971,2337.25,2353.780029,2353.780029,3117420000,20170412,3509.44,3514.57,3523.1,3498,181830,-0.0022
20170413,2352.149902,2352.719971,2341.179932,2344.929932,2344.929932,3196950000,20170413,3514.57,3500.28,3518.44,3496.57,129980,0.0015
20170414,2341.97998,2348.26001,2328.949951,2328.949951,2328.949951,3143890000,20170414,3486.5,3516.81,3517.47,3476.95,135470,-0.008
20170418,2332.620117,2349.139893,2332.51001,2349.01001,2349.01001,2824710000,20170418,3462.74,3474.89,3489.08,3462.63,110930,-0.0049
20170419,2342.530029,2348.350098,2334.540039,2342.189941,2342.189941,3269840000,20170419,3445.88,3452.99,3459.35,3418.51,121350,-0.0049
20170420,2346.790039,2352.629883,2335.050049,2338.169922,2338.169922,3519900000,20170420,3461.55,3444.52,3465.61,3440.72,114180,0.0045
20170421,2342.689941,2361.370117,2340.909912,2355.840088,2355.840088,3647420000,20170421,3466.79,3461.39,3475.56,3449.54,104420,0.0015
20170425,2370.330078,2376.97998,2369.189941,2374.149902,2374.149902,3690650000,20170425,3440.97,3427.73,3449.67,3422.65,94070,0.0028
20170426,2381.51001,2392.47998,2381.149902,2388.610107,2388.610107,3995240000,20170426,3445.18,3440.25,3466.57,3439.15,111940,0.0012
20170427,2388.97998,2398.159912,2386.780029,2387.449951,2387.449951,4105920000,20170427,3446.72,3435.1,3449.27,3399.54,123300,0.0004
20170428,2389.699951,2392.100098,2382.679932,2388.77002,2388.77002,4098460000,20170428,3439.75,3439.57,3439.9,3417.24,101630,-0.002
20170502,2388.5,2394.48999,2384.830078,2388.330078,2388.330078,3199240000,20170502,3426.58,3427.92,3436.31,3418.67,92800,-0.0038
20170503,2391.050049,2392.929932,2385.820068,2391.169922,2391.169922,3813680000,20170503,3413.13,3421.76,3432.22,3403.08,91670,-0.0039
20170504,2386.5,2389.820068,2379.75,2388.129883,2388.129883,3893990000,20170504,3404.39,3404.94,3421.4,3391.28,103480,-0.0026
20170505,2389.790039,2391.429932,2380.350098,2389.52002,2389.52002,4362540000,20170505,3382.55,3393.48,3395.45,3366.56,109900,-0.0064
20170509,2399.939941,2401.360107,2393.919922,2399.379883,2399.379883,3429440000,20170509,3352.53,3342.6,3358.05,3327.59,76770,-0.0019
20170510,2401.580078,2403.870117,2392.439941,2396.919922,2396.919922,3653590000,20170510,3337.7,3350.65,3369.43,3336,92080,-0.0044
20170511,2396.790039,2399.73999,2392.790039,2399.629883,2399.629883,3643530000,20170511,3356.65,3322.95,3359.6,3312.89,109250,0.0057
20170512,2394.840088,2395.719971,2381.73999,2394.439941,2394.439941,3727420000,20170512,3385.38,3350.94,3387.27,3349.17,93390,0.0086
20170516,2393.97998,2404.050049,2393.939941,2402.320068,2402.320068,3473600000,20170516,3428.65,3390.93,3428.85,3373.55,105240,0.0087
20170517,2404.550049,2405.77002,2396.050049,2400.669922,2400.669922,3420790000,20170517,3409.97,3423.19,3433.97,3408.15,99740,-0.0054
20170518,2382.949951,2384.870117,2356.209961,2357.030029,2357.030029,4163000000,20170518,3398.11,3387.67,3409.93,3383.93,85760,-0.0035
20170519,2354.689941,2375.73999,2352.719971,2365.719971,2365.719971,4319420000,20170519,3403.85,3395.23,3405.94,3392.38,71470,0.0017
20170523,2387.209961,2395.459961,2386.919922,2394.02002,2394.02002,3172830000,20170523,3424.19,3405.03,3434.77,3401.53,116910,0.0038
20170524,2397.040039,2400.850098,2393.879883,2398.419922,2398.419922,3213570000,20170524,3424.17,3409.72,3424.17,3383.89,83550,0
20170525,2401.409912,2405.580078,2397.98999,2404.389893,2404.389893,3389900000,20170525,3485.66,3414.4,3490.42,3413.22,130720,0.018
20170526,2409.540039,2418.709961,2408.01001,2415.070068,2415.070068,3535390000,20170526,3480.43,3479.62,3498.31,3473.04,103240,-0.0015
20170531,2411.669922,2415.26001,2409.429932,2412.909912,2412.909912,3203160000,20170531,3492.88,3495.07,3515.08,3474.92,104830,0.0036
20170602,2415.649902,2430.060059,2413.540039,2430.060059,2430.060059,3857140000,20170602,3486.51,3491.59,3498.12,3470.2,82670,-0.0032
20170606,2437.830078,2439.550049,2434.320068,2436.100098,2436.100098,2912600000,20170606,3492.88,3464.38,3492.88,3460.45,64090,0.007
20170607,2431.919922,2436.209961,2428.120117,2429.330078,2429.330078,3357840000,20170607,3533.87,3493.88,3537.09,3491.13,104420,0.0117
20170608,2432.030029,2435.280029,2424.75,2433.139893,2433.139893,3572300000,20170608,3560.98,3531.24,3562.27,3528.18,90230,0.0077
20170609,2434.27002,2439.27002,2427.939941,2433.790039,2433.790039,3728860000,20170609,3576.17,3561.24,3590.89,3560.63,101190,0.0043
20170613,2425.879883,2430.379883,2419.969971,2429.389893,2429.389893,4027750000,20170613,3582.27,3569.16,3584.41,3559.21,75180,0.0022
20170614,2434.149902,2441.48999,2431.280029,2440.350098,2440.350098,3275500000,20170614,3535.3,3571.25,3571.25,3530.27,83810,-0.0131
20170615,2443.75,2443.75,2428.340088,2437.919922,2437.919922,3555590000,20170615,3528.79,3530.75,3542.28,3508.95,82630,-0.0018
20170616,2424.139893,2433.949951,2418.530029,2432.459961,2432.459961,3353050000,20170616,3518.76,3522.97,3536.14,3514.39,76450,-0.0028
20170620,2442.550049,2453.820068,2441.790039,2453.459961,2453.459961,3264700000,20170620,3546.49,3560.79,3563.7,3539.51,80510,-0.002
20170621,2450.659912,2450.659912,2436.600098,2437.030029,2437.030029,3416510000,20170621,3587.95,3567.13,3587.99,3545.57,87860,0.0117
20170622,2439.310059,2442.22998,2430.73999,2435.610107,2435.610107,3594820000,20170622,3590.34,3583.56,3635.53,3581.34,135530,0.0007
20170623,2437.399902,2441.620117,2433.27002,2434.5,2434.5,3468210000,20170623,3622.88,3583.44,3623.24,3569.32,105130,0.0091
20170627,2443.320068,2450.419922,2437.030029,2439.070068,2439.070068,3238970000,20170627,3674.72,3665.58,3676.53,3648.76,97560,0.0018
20170628,2436.340088,2440.149902,2419.379883,2419.379883,2419.379883,3563910000,20170628,3646.17,3664.16,3672.19,3644.03,97920,-0.0078
20170629,2428.699951,2442.969971,2428.02002,2440.689941,2440.689941,3500800000,20170629,3668.83,3649.25,3669.13,3644.73,85590,0.0062
20170630,2442.379883,2442.72998,2405.699951,2419.699951,2419.699951,3900280000,20170630,3666.8,3654.73,3669.76,3646.23,81510,-0.0006
20170704,2431.389893,2439.169922,2428.689941,2429.01001,2429.01001,1962290000,20170704,3619.98,3646.83,3646.85,3611.69,95070,-0.0085
20170706,2430.780029,2434.899902,2422.050049,2432.540039,2432.540039,3367220000,20170706,3660.1,3654.56,3666.77,3629.56,102380,0.0001
20170707,2423.439941,2424.280029,2407.699951,2409.75,2409.75,3364520000,20170707,3655.93,3647.64,3657.11,3631.87,103740,-0.0011
20170711,2424.51001,2432,2422.27002,2427.429932,2427.429932,2999130000,20170711,3670.81,3646.88,3701.21,3645.99,118760,0.0047
20170712,2427.350098,2429.300049,2412.790039,2425.530029,2425.530029,3106750000,20170712,3658.82,3672.63,3691.58,3640.59,122290,-0.0033
20170713,2435.75,2445.76001,2435.75,2443.25,2443.25,3171620000,20170713,3686.92,3656.35,3690.48,3652.57,125670,0.0077
20170714,2444.98999,2449.320068,2441.689941,2447.830078,2447.830078,3067670000,20170714,3703.09,3682.62,3703.09,3672.74,105510,0.0044
20170718,2459.5,2462.820068,2457.159912,2459.139893,2459.139893,2793170000,20170718,3667.18,3648.49,3667.54,3622.04,124620,0.001
20170719,2455.879883,2460.919922,2450.340088,2460.610107,2460.610107,2962130000,20170719,3729.75,3660.87,3731.05,3658.2,182480,0.0171
20170720,2463.850098,2473.830078,2463.850098,2473.830078,2473.830078,3059760000,20170720,3747.88,3725.14,3750.19,3723.07,142410,0.0049
20170721,2475.560059,2477.620117,2468.429932,2473.449951,2473.449951,3182780000,20170721,3728.6,3738.18,3751.69,3722.07,117940,-0.0051
20170725,2472.040039,2473.100098,2466.320068,2469.909912,2469.909912,3010240000,20170725,3719.56,3742.64,3752.16,3713.28,121670,-0.0064
20170726,2477.879883,2481.23999,2474.909912,2477.129883,2477.129883,4108060000,20170726,3705.39,3722.88,3738.53,3684.18,136330,-0.0038
20170727,2479.969971,2481.689941,2474.939941,2477.830078,2477.830078,3557020000,20170727,3712.19,3700.86,3716.69,3672.5,145000,0.0018
20170728,2482.76001,2484.040039,2459.929932,2475.419922,2475.419922,3995520000,20170728,3721.89,3703.49,3725.54,3696.78,111410,0.0026
20170802,2477.100098,2478.51001,2471.139893,2476.350098,2476.350098,3460860000,20170802,3760.85,3768.19,3784.35,3759.28,172290,-0.0025
20170803,2480.379883,2480.379883,2466.47998,2477.570068,2477.570068,3478580000,20170803,3727.83,3755.11,3766.35,3718.44,146150,-0.0088
20170804,2476.030029,2476.030029,2468.850098,2472.159912,2472.159912,3645020000,20170804,3707.58,3724.72,3738.73,3707,157470,-0.0054
20170808,2477.139893,2480.949951,2475.879883,2480.909912,2480.909912,2931780000,20170808,3732.21,3724.33,3737.33,3718.81,137240,0.0015
20170809,2478.350098,2490.870117,2470.320068,2474.919922,2474.919922,3344640000,20170809,3731.04,3728.03,3739,3713.57,124680,-0.0003
20170810,2465.350098,2474.409912,2462.080078,2474.02002,2474.02002,3308060000,20170810,3715.92,3724.96,3746.86,3688.18,130090,-0.0041
20170811,2465.379883,2465.379883,2437.75,2438.209961,2438.209961,3621070000,20170811,3647.35,3687.93,3700.49,3645.09,150390,-0.0185
20170815,2454.959961,2468.219971,2454.959961,2465.840088,2465.840088,2822550000,20170815,3706.06,3695.78,3719.29,3692.28,106450,0.0031
20170816,2468.659912,2468.899902,2461.610107,2464.610107,2464.610107,2913100000,20170816,3701.42,3701.13,3707.14,3679.73,104130,-0.0013
20170817,2468.629883,2474.929932,2463.860107,2468.110107,2468.110107,2953650000,20170817,3721.28,3707.07,3722.62,3704.41,108660,0.0054
20170818,2462.949951,2465.02002,2430.01001,2430.01001,2430.01001,3142620000,20170818,3724.67,3707.19,3733.49,3700.41,96560,0.0009
20170822,2425.5,2430.580078,2417.350098,2428.370117,2428.370117,2788150000,20170822,3752.3,3745.75,3758.29,3734.56,100290,0.003
20170823,2433.75,2454.77002,2433.669922,2452.51001,2452.51001,2777490000,20170823,3756.09,3747.61,3772.46,3741.72,104960,0.001
20170824,2444.879883,2448.909912,2441.419922,2444.040039,2444.040039,2785290000,20170824,3734.65,3755.89,3765.71,3729.09,89950,-0.0057
20170825,2447.909912,2450.389893,2436.189941,2438.969971,2438.969971,2846590000,20170825,3795.75,3736.29,3795.97,3736.29,129940,0.0164
20170829,2447.350098,2449.120117,2439.030029,2444.23999,2444.23999,2677700000,20170829,3834.54,3839.18,3847.93,3825.76,128230,-0.0021
20170830,2431.939941,2449.189941,2428.199951,2446.300049,2446.300049,2737580000,20170830,3834.3,3834.27,3854.71,3827.86,141350,-0.0001
20170831,2446.060059,2460.310059,2443.77002,2457.590088,2457.590088,2633660000,20170831,3822.09,3835.84,3840.2,3800.89,132950,-0.0032
20170906,2470.350098,2471.969971,2446.550049,2457.850098,2457.850098,3490260000,20170906,3849.45,3846.75,3858.25,3831.38,131400,-0.002
20170907,2463.830078,2469.639893,2459.199951,2465.540039,2465.540039,3374410000,20170907,3829.87,3851.69,3858.16,3828.84,123880,-0.0051
20170908,2468.060059,2468.620117,2460.290039,2465.100098,2465.100098,3353930000,20170908,3825.99,3830.07,3843.02,3813.98,106040,-0.001
20170912,2474.52002,2488.949951,2474.52002,2488.110107,2488.110107,3291760000,20170912,3837.93,3832.24,3849.39,3822,144190,0.0032
20170913,2491.939941,2496.77002,2490.370117,2496.47998,2496.47998,3230920000,20170913,3842.61,3835.55,3847.78,3822.94,95410,0.0012
20170914,2493.889893,2498.370117,2492.139893,2498.370117,2498.370117,3368050000,20170914,3829.96,3843.57,3854.49,3820.09,115360,-0.0033
20170915,2494.560059,2498.429932,2491.350098,2495.620117,2495.620117,3414460000,20170915,3831.3,3826.14,3843.3,3818.52,122430,0.0003
20170919,2502.51001,2508.320068,2499.919922,2503.870117,2503.870117,3194300000,20170919,3832.12,3849.88,3857.3,3820.29,112430,-0.0029
20170920,2506.290039,2507.840088,2503.189941,2506.649902,2506.649902,3249100000,20170920,3842.44,3830.15,3850.94,3827.89,101130,0.0027
20170921,2506.840088,2508.850098,2496.669922,2508.23999,2508.23999,3530010000,20170921,3837.82,3843.26,3860.8,3837.38,111100,-0.0012
20170922,2507.159912,2507.159912,2499,2500.600098,2500.600098,2930860000,20170922,3837.73,3826.46,3842.25,3816.82,100620,0
20170926,2499.389893,2502.540039,2488.030029,2496.659912,2496.659912,3297890000,20170926,3820.78,3810.33,3821.69,3808.38,81870,0.0008
20170927,2501.040039,2503.51001,2495.120117,2496.840088,2496.840088,3043110000,20170927,3821.2,3818.96,3832.57,3818.81,85660,0.0001
20170928,2503.300049,2511.75,2495.909912,2507.040039,2507.040039,3456030000,20170928,3822.54,3821.59,3827.33,3813.75,93540,0.0004
20170929,2503.409912,2510.810059,2502.929932,2510.060059,2510.060059,3168620000,20170929,3836.5,3825.2,3852.22,3825.2,93310,0.0037
20171010,2551.389893,2551.820068,2541.600098,2544.72998,2544.72998,2483970000,20171010,3889.86,3883,3900.74,3855.47,112530,0.002
20171011,2549.98999,2555.22998,2544.860107,2550.639893,2550.639893,2960500000,20171011,3902.69,3886.82,3913.07,3885.5,104420,0.0033
20171012,2550.620117,2555.23999,2547.949951,2555.23999,2555.23999,2976090000,20171012,3912.95,3902.02,3917.44,3897.55,94340,0.0026
20171013,2552.879883,2555.330078,2548.310059,2550.929932,2550.929932,3151510000,20171013,3921,3912.97,3927.17,3908.89,90140,0.0021
20171017,2555.570068,2559.469971,2552.639893,2557.639893,2557.639893,2916020000,20171017,3913.07,3910.79,3924.61,3900.48,82240,-0.0001
20171018,2557.169922,2559.709961,2554.689941,2559.360107,2559.360107,2889390000,20171018,3944.16,3914.82,3944.41,3914.82,100970,0.0079
20171019,2562.870117,2564.110107,2559.669922,2561.26001,2561.26001,2998090000,20171019,3931.25,3940.58,3944.03,3923.65,106530,-0.0033
20171020,2553.389893,2562.360107,2547.919922,2562.100098,2562.100098,2990710000,20171020,3926.85,3918.53,3928.96,3910.2,72980,-0.0011
20171024,2578.080078,2578.290039,2564.330078,2564.97998,2564.97998,3211710000,20171024,3959.4,3926.23,3959.5,3922.03,93060,0.0073
20171025,2568.659912,2572.179932,2565.580078,2569.129883,2569.129883,3427330000,20171025,3976.95,3958.17,3978.09,3954,88210,0.0044
20171026,2566.52002,2567.399902,2544,2557.149902,2557.149902,3874510000,20171026,3993.58,3980.05,4013.6,3973.55,129900,0.0042
20171027,2560.080078,2567.070068,2559.800049,2560.399902,2560.399902,3869050000,20171027,4021.97,3992.55,4024.46,3991.35,126670,0.0071
20171031,2577.75,2580.030029,2568.25,2572.830078,2572.830078,3658870000,20171031,4006.72,3995.39,4009.28,3983.26,109180,-0.0007
20171102,2583.209961,2588.399902,2574.919922,2579.360107,2579.360107,3813180000,20171102,3997.13,3994.09,3999.23,3971.38,126100,0.0001
20171103,2579.459961,2581.110107,2566.169922,2579.850098,2579.850098,4048270000,20171103,3992.7,3992.35,3999.34,3963.03,129400,-0.0011
